ID,Title,Status,Overall,AU,AP,MU,MP,CU,CP,AL,AV,AM,B,A
M-VGMDB-AL-41278-1,lull ~Soshite Bokura wa~,Completed,0.32493290741548586,0,0,0,0,0,0,0,0,0.22499999999999998,0.0999329074154859,0
M-VGMDB-AL-42900,ebb and flow / Ray,Unknown,1.373781998164646,0,0,0,0,0,0,0,0.06124999999999999,1.2387992723365246,0.12318898923510183,0
M-VGMDB-AL-42900-1,ebb and flow,Completed,1.3494645771984464,0,0,0,0,0,0,0,0,1.2299999999999998,0.11946457719844664,0
M-VGMDB-AL-42900-3,nagi,Completed,0.4596556299610127,0,0,0,0,0,0,0,0,0.36,0.09965562996101272,0
M-VGMDB-AR-5524,yanaginagi,Unknown,1.7402631192001472,0,0.040759655480296135,0,0,0,0,0,0.07062504321548732,1.5569197458048487,0.12947464651801935,0
M-VGMDB-AL-41280,Aqua Terrarium / yanaginagi,Unknown,0.35473877586814573,0,0,0,0,0,0,0,0.07145833333333332,0.22499999999999998,0.09996656065144287,0
M-VGMDB-AL-41280-1,アクアテラリウム,Completed,0.3249665606514428,0,0,0,0,0,0,0,0,0.22499999999999998,0.09996656065144287,0
M-VGMDB-AL-43164,Mitsuba no Musubime / yanaginagi,Unknown,0.33851448981635845,0,0,0,0,0,0,0,0.04083333333333333,0.22499999999999998,0.0999329074154859,0
M-VGMDB-AL-43164-1,Mitsuba no Musubime,Completed,0.32493290741548586,0,0,0,0,0,0,0,0,0.22499999999999998,0.0999329074154859,0
M-VGMDB-AL-37932,Yukitoki / yanaginagi,Unknown,0.7159554560979637,0,0,0,0,0,0,0,0.06249999999999999,0.6000000000000001,0.09945612888812203,0
M-VGMDB-AL-37932-1,Yukitoki,Completed,0.6994561288881221,0,0,0,0,0,0,0,0,0.6000000000000001,0.09945612888812203,0
M-VGMDB-AL-51516,Harumodoki / yanaginagi,Unknown,1.1102563539089223,0,0.04999999999999999,0,0,0,0,0,0.03916666666666666,0.93,0.12321294363691432,0
M-VGMDB-AL-51516-1,Harumodoki,Completed,1.1032129436369142,0,0.04999999999999999,0,0,0,0,0,0,0.93,0.12321294363691432,0
M-VGMDB-AL-96288,Megumi no Ame / yanaginagi,Unknown,1.0131820523177137,0,0,0,0,0,0,0,0.06124999999999999,0.8999999999999999,0.09967339549007162,0
M-VGMDB-AL-96288-1,芽ぐみの雨,Completed,0.9996733954900715,0,0,0,0,0,0,0,0,0.8999999999999999,0.09967339549007162,0
M-VGMDB-AL-70716,over and over / yanaginagi,Unknown,1.601969165008576,0,0,0,0,0,0,0,0.01916666666666666,1.5,0.09989903746491101,0
M-VGMDB-AL-70716-1,over and over,Completed,1.599899037464911,0,0,0,0,0,0,0,0,1.5,0.09989903746491101,0
M-VGMDB-AR-12665,Mikako Komatsu,Unknown,1.6410712920931418,0,0,0,0,0,0,0,0,1.5442509607993706,0.09682033129377134,0
M-VGMDB-AR-18208,Yuuki Takada,Unknown,2.0280638530579185,0,0.1998821989599486,0,0,0,0,0,0.68649100951017,1.3926743295332487,0.09747505380785072,0
M-VGMDB-AR-18231,Megumi Yamaguchi,Unknown,1.3373453305462883,0,0.1998821989599486,0,0,0,0,0,0.2378957870683322,0.9540752380840226,0.09334973063775227,0
M-VGMDB-AR-16233,Megumi Toda,Unknown,1.3373453305462883,0,0.1998821989599486,0,0,0,0,0,0.2378957870683322,0.9540752380840226,0.09334973063775227,0
M-VGMDB-AR-18205,Ayumi Takeo,Unknown,1.3373453305462883,0,0.1998821989599486,0,0,0,0,0,0.2378957870683322,0.9540752380840226,0.09334973063775227,0
M-20220130T185336-1,Will Stetson,Unknown,1.158792186996752,0,0.30202180761484654,0,0,0,0,0,0,0.7452077876766846,0.11156259170522101,0
M-VGMDB-AR-6876,Saori Hayami,Unknown,1.2707853437230145,0,0.0936410984009241,0,0,0,0,0,0.10339966671538944,1.0504553432191184,0.1000348841517877,0
M-VGMDB-AR-11436,Nao Toyama,Unknown,2.546169592712814,0,0,0,0,1.1723559453239611,0,0,0.052261011907812197,1.2597458448141179,0.10472974040389273,0
M-VGMDB-AL-93329,Aruite Ikou! / Nao Toyama,Unknown,1.309616749520743,0,0,0,0,0,0,0,0.05499999999999999,1.2000000000000002,0.0993628714687287,0
M-VGMDB-AL-93329-1,Aruite Ikou!,Completed,1.2993628714687289,0,0,0,0,0,0,0,0,1.2000000000000002,0.0993628714687287,0
M-VGMDB-AR-26898,Akari Kito,Unknown,3.0065880810633043,0,0.8064014986630265,0,0,0,0.6136468854316789,0,0.20366942890378517,1.7636030687504214,0.10404360823098033,0
M-VGMDB-AR-10934,Ai Kayano,Unknown,3.8039789562059543,0,1.7116464112727015,0,0.5147921795009976,0,0,0,0.19854386946997515,1.805081122607543,0.09849909084016842,0
M-VGMDB-AR-11958,Miku Sawai,Unknown,0.964315349748357,0,0,0,0,0,0,0,0.034840674605208136,0.857541071340675,0.10060404782064378,0
M-VGMDB-AL-49446,Colorful. / Miku Sawai,Unknown,0.8562365123811805,0,0,0,0,0,0,0,0.03666666666666667,0.75,0.09921011099794114,0
M-VGMDB-AL-49446-1,Colorful.,Completed,0.8492101109979411,0,0,0,0,0,0,0,0,0.75,0.09921011099794114,0
M-20220117T170733-3,kamaboko,Unknown,0.8276847810287913,0,0,0,0,0,0,0,0,0.7310271567206119,0.09665762430817944,0
M-VGMDB-AR-6783,Kana Hanazawa,Unknown,1.2541269427501545,0,0.10681600999304369,0,0,0,0,0,0.1687577618510075,0.9969597534830636,0.09580738785640695,0
M-VGMDB-AR-10253,Suzuko Mimori,Unknown,1.1843903680181536,0,0.0642338210501497,0,0,0,0,0,0.13860874725153283,0.9806020462759438,0.09797934921955165,0
M-VGMDB-AL-69821,Egao no Kimi e / Suzuko Mimori,Unknown,1.171229186186215,0,0,0,0,0,0,0,0.09166666666666666,1.0499999999999998,0.09876537797864515,0
M-VGMDB-AL-69821-1,Egao no Kimi e,Completed,1.1487653779786449,0,0,0,0,0,0,0,0,1.0499999999999998,0.09876537797864515,0
M-VGMDB-AR-16166,Eri Inagawa,Unknown,2.808165993889562,0,0.45389691148030836,0,0.25830697214996057,0.6077948209345418,0,0,0.3408709730296865,1.6910267631547815,0.11822700311875542,0
M-VGMDB-AR-30564,Hikaru Tono,Unknown,2.2652204111836864,0,0.3973617970297434,0,0.26501098807538737,0,0.37500000000000006,0,0.1521949633255719,1.4366987855348625,0.11328274478642723,0
M-VGMDB-AR-26886,WEAVER,Unknown,1.247945935869595,0,0.24455793288177685,0,0,0,0,0,0.03563250811896286,0.9008130604662995,0.0963360681482691,0
M-VGMDB-AL-51918,Kuchizuke Diamond / WEAVER,Unknown,1.455114136157381,0,0.30000000000000004,0,0,0,0,0,0.03749999999999999,1.0499999999999998,0.09882830675259882,0
M-VGMDB-AL-51918-1,Kuchizuke Diamond,Completed,1.4488283067525987,0,0.30000000000000004,0,0,0,0,0,0,1.0499999999999998,0.09882830675259882,0
M-VGMDB-AR-15766,mimimemeMIMI,Unknown,1.5579189140774132,0,0.2934695194581322,0,0,0,0,0,0.18619308826439568,1.084005310894495,0.11990134771488628,0
M-VGMDB-AL-52045,CANDY MAGIC / mimimemeMIMI [Yuki Takao Edition],Unknown,0.45267351846554543,0,0,0,0,0,0,0,0.1175001604805439,0.30000000000000004,0.0995839598104219,0
M-VGMDB-AL-52045-1,CANDY MAGIC,Completed,0.39958395981042194,0,0,0,0,0,0,0,0,0.30000000000000004,0.0995839598104219,0
M-VGMDB-AL-59371,hare bare fanfare / mimimemeMIMI,Unknown,1.800582859284957,0,0.36,0,0,0,0,0,0.1958333333333333,1.2600000000000002,0.1194826800786738,0
M-VGMDB-AL-59371-1,hare bare fanfare,Completed,1.658416238455242,0,0.36,0,0,0,0,0,0,1.2000000000000002,0.0984162384552421,0
M-VGMDB-AL-59371-3,CANDY MAGIC ~Piano Live Version~,Completed,0.17194854191042006,0,0,0,0,0,0,0,0,0.06000000000000001,0.11194854191042004,0
M-VGMDB-AR-17342,DAOKO,Unknown,0.5914098970555403,0,0,0,0,0,0,0,0.034211209689682935,0.4873514378137414,0.09641338472110068,0
M-VGMDB-AR-15121,Kenshi Yonezu,Unknown,0.5914098970555403,0,0,0,0,0,0,0,0.034211209689682935,0.4873514378137414,0.09641338472110068,0
M-VGMDB-AL-69257,Uchiage Hanabi / DAOKO,Unknown,0.7075391608937422,0,0,0,0,0,0,0,0.03666666666666667,0.6000000000000001,0.09981339539057973,0
M-VGMDB-AL-69257-1,Uchiage Hanabi,Completed,0.6998133953905799,0,0,0,0,0,0,0,0,0.6000000000000001,0.09981339539057973,0
M-VGMDB-AR-11952,LiSA,Unknown,0.36421330122048323,0,0,0,0,0,0,0,0.034840674605208136,0.25737516013322853,0.09657427736460861,0
M-VGMDB-AL-33537,crossing field / LiSA,Unknown,0.40942337805945134,0,0,0,0,0,0,0,0.03666666666666667,0.30000000000000004,0.09907267850199869,0
M-VGMDB-AL-33537-1,crossing field,Completed,0.39907267850199873,0,0,0,0,0,0,0,0,0.30000000000000004,0.09907267850199869,0
M-VGMDB-AR-26614,kemu,Unknown,5.9357526164702445,0,0,0,0,3.256221219253747,0,0,0.6666666666666836,2.288150313662023,0.12289771226832237,0
M-VGMDB-AR-4276,yuiko,Unknown,3.5786154884343824,0,0.3809976236009222,0,0,0.971429968182855,0,0,0,2.387645559426021,0.10175439177017387,0
M-20220205T023322-2,H△G,Unknown,3.693557651184478,0,0.3651030823201301,0,0,0.9714299681828552,0.07745966692414835,0.08151931096059227,0,2.483322519508525,0.10764118605500977,0
M-20220818T163913-1,Everlasting Night of Teenage Girls,Unknown,2.178887793371854,0,0,0,0,0,0.07745966692414835,0.08151931096059227,0,1.9840257856959636,0.1028960405333015,0
M-20220818T163913-2,Shoujotachi no Owaranai Yoru,Completed,1.9916331716279319,0,0,0,0,0,0.07745966692414835,0.08151931096059227,0,1.7999999999999998,0.09905274633987192,0
M-20220818T163913-3,Colorful,Completed,1.4497087470816001,0,0,0,0,0,0,0,0,1.35,0.09970874708160002,0
M-20221202T203615,Rokugatsu no Himitsu Kichi,Completed,1.7498649479155788,0,0.3,0,0,0,0,0,0,1.35,0.09986494791557864,0
M-20221202T194015,HAG - Hoshikuzu Orchestra,Completed,1.9997960981901521,0,0.24999999999999997,0,0,0,0,0,0,1.6500000000000001,0.09979609819015223,0
M-20220211T055120,Gakuen Seikatsubu,Unknown,1.169149102781993,0,0.2037982774014807,0,0,0,0,0,0.23675822061266433,0.7721254803996853,0.09593439133238199,0
M-VGMDB-AR-9455,Larval Stage Planning,Unknown,0.9620368675262667,0,0,0,0,0,0,0,0.2280480519613623,0.7721254803996853,0.09757477783153268,0
M-VGMDB-AR-29251,Yuka Iwahashi,Unknown,2.887001958323818,0,0.8027661238094301,0,0,0,0.6136468854316789,0,0.19493983472394824,1.6502872926906158,0.10265363648404219,0
M-VGMDB-AR-9797,Aoi Yuki,Unknown,0.9343679787421976,0,0.18534025517022357,0,0,0,0,0,0.04876124828108672,0.6386279644489412,0.09910836551857359,0
M-VGMDB-AL-78478,360° Hoshi no Orchestra / petit milady,Unknown,1.1625535482679559,0,0.3,0,0,0,0,0,0.05499999999999999,0.75,0.10003322823294804,0
M-VGMDB-AL-78478-1,360° Hoshi no Orchestra,Completed,1.1500332282329482,0,0.3,0,0,0,0,0,0,0.75,0.10003322823294804,0
M-VGMDB-AR-29249,Amane Makino,Unknown,3.8172959278561125,0,1.844007366977812,0,0,0,0.6136468854316789,0,0.19381385607220591,1.6441165491366663,0.1037374627789644,0
M-20220623T082620,Cobalt Memories (Amane Makino ver.),Completed,0.8494376098966773,0,0,0,0,0,0,0,0,0.75,0.09943760989667724,0
M-VGMDB-AR-8480,Rina Hidaka,Unknown,4.915966839127249,0,2.4428343067150013,0,0.6561338432438417,0,0,0,0.19860706831834532,2.1596013930774243,0.10337959180716164,0
M-VGMDB-AR-14761,Rie Murakawa,Unknown,5.088139436197014,0,2.375637809401312,0,0.6561338432438417,0,0,0,0.19859444302180396,2.398287826214627,0.10337001641540325,0
M-VGMDB-AR-29487,Takahiro Yuba,Unknown,5.120296697321453,0,2.510553799477005,0,0.7256396362752623,0,0,0,0,2.3057010252395846,0.11825812698666635,0
M-VGMDB-AR-6799,nayuta,Unknown,5.13313367333995,0,0,0,1.1244034823695244,1.0587129972667693,1.7515291370341597,0,0.21854604979630554,2.37509118258692,0.12093256053205528,0
M-VGMDB-AL-74440,Sora ni Kakaru Kimi no Koe.,Unknown,2.341399767877893,0,0,0,0,0,0,0,0.22999999999999995,2.1599999999999997,0.12011887460480276,0
M-VGMDB-AL-74440-6,Azure Reunion,Completed,2.280118874604802,0,0,0,0,0,0,0,0,2.1599999999999997,0.12011887460480276,0
M-VGMDB-AR-8196,Nanahira,Unknown,1.6833592303866578,0,0,0,0,0,0,0,0.15836670275094605,1.5442509607993706,0.09757477783153268,0
M-VGMDB-AL-108194,Nanairo Ribbon / Nanahira x nayuta,Unknown,1.94196887195521,0,0,0,0,0,0,0,0.16666666666666663,1.7999999999999998,0.10009906217066897,0
M-VGMDB-AL-108194-5,Azure Reunion,Completed,1.9000990621706688,0,0,0,0,0,0,0,0,1.7999999999999998,0.10009906217066897,0
M-VGMDB-AR-30942,Yunomi,Unknown,1.1331659831373917,0,0,0,0,0,0,0,0.16236126384698157,0.9862391743817555,0.09504984626138306,0
M-VGMDB-AR-3240,Ceui,Unknown,5.28132668294365,0.351013064037522,0,0,0.8386701200099294,1.0522245001470587,2.0388112961635327,0,0,2.460697317632306,0.10459085853434055,0
F-VGMDB-11581,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Unknown,6.07304011888362,0.011152673731668178,3.843393640598425,0.0009587358936624617,0.1584727813780851,0.021455990843233998,0.0137422375951396,0,1.1112764848491656,0.18100797336738475,1.048717002998901,0
A-MAL-35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Completed,4.765868097829767,0,2.665868097829767,0,0,0,0,0,1.1,0,1,0
A-MAL-51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Completed,4.831504829640759,0.011152673731668178,2.8580881583248905,0.0009587358936624617,0.1584727813780851,0.021455990843233998,0.0137422375951396,0,0.88,0.18100797336738475,1.0153469968566722,0
F-VGMDB-9540,CUE!,Unknown,7.061008193996937,0.06279844392766135,1.451332526999762,0.05992128674373809,2.4144483188914956,0.04782876328989222,0.3912615834425398,0,0.7333334032694199,2.6398543669920755,1.0739508353315093,0
A-MAL-43735,Cue!,Completed,5.102319383071535,0.06279844392766135,1.451332526999762,0.05992128674373809,2.4144483188914956,0.04782876328989222,0.3912615834425398,0,0.7333333333333334,0.4471734433337678,1.0739508353315093,0
M-VGMDB-AL-115724,Start Line/Hajimari no Kanenone ga Narihibiku Sora / AiRBLUE,Unknown,2.340271006855723,0,0,0,0,0,0,0,0.18333333333333332,2.192680923658308,0.10347448165245549,0
M-VGMDB-AL-115724-1,スタートライン,Completed,2.2006572920569663,0,0,0,0,0,0,0,0,2.0999999999999996,0.10065729205696651,0
M-VGMDB-AL-115724-2,はじまりの鐘の音が鳴り響く空,Completed,1.299132021934195,0,0,0,0,0,0,0,0,1.2000000000000002,0.09913202193419497,0
M-VGMDB-AR-33857,AiRBLUE,Unknown,2.0257694563375317,0,0,0,0,0,0,0,0.17420337302604066,1.881138679492108,0.10086507645053468,0
F-VGMDB-8339,D4DJ,Unknown,3.378893673967278,0.015087198842332741,0.3149515335073926,-0.007716816566718187,0.09709376807091906,0.04791645936000398,0.005612368307566364,4.8911586576355325e-05,0.7333334032694199,1.6721997020443669,1.018736797699118,0
A-MAL-39681,D4DJ: First Mix,Completed,2.2195326156907864,0.015087198842332741,0.3149515335073926,-0.007716816566718187,0.09709376807091906,0.04791645936000398,0.005612368307566364,4.8911586576355325e-05,0.7333333333333334,0.2800224171214914,1.018736797699118,0
M-20220823T115611,Happy Around!,Unknown,1.3469906213200429,0,0,0,0,0,0,0,0.17420337302604066,1.1943728388028945,0.09968048488957058,0
M-VGMDB-AL-107257,Guruguru DJ TURN!! / Happy Around!,Unknown,1.2085447908138824,0,0,0,0,0,0,0,0.18333333333333332,1.0499999999999998,0.09852788955866675,0
M-VGMDB-AL-107257-3,Guruguru DJ TURN!!,Completed,1.1485278895586666,0,0,0,0,0,0,0,0,1.0499999999999998,0.09852788955866675,0
M-VGMDB-AL-108580,D4DJ Special Disc Photon Maiden Ver.,Unknown,1.2990126519111835,0,0,0,0,0,0,0,0,1.2000000000000002,0.09901265191118344,0
M-VGMDB-AL-108580-2,Brand New World,Completed,1.2990126519111835,0,0,0,0,0,0,0,0,1.2000000000000002,0.09901265191118344,0
F-VGMDB-9159,Dr. Stone,Unknown,5.292042746894352,0,2.99799673529959,0,0,0,0,0,0.6138677457186473,0.9,1.0549802755428501,0
A-MAL-38691,Dr. Stone,Completed,3.8941092790292435,0,2.25,0,0,0,0,0,0.5499999999999999,0.15000000000000002,1.0352649238413776,0
A-MAL-40852,Dr. Stone: Stone Wars,Completed,3.645658881165894,0,2.1,0,0,0,0,0,0.5499999999999999,0,0.9956588811658944,0
A-MAL-50612,Dr. Stone: Ryuusui,Completed,2.038258339393795,0,1.2,0,0,0,0,0,0.5499999999999999,0,0.2882583393937952,0
M-VGMDB-AL-87927,Good Morning World! / BURNOUT SYNDROMES,Unknown,0.9115929985370064,0,0.049999999999999996,0,0,0,0,0,0.05499999999999999,0.75,0.09907267850199869,0
M-VGMDB-AL-87927-1,Good Morning World!,Completed,0.8990726785019987,0,0.049999999999999996,0,0,0,0,0,0,0.75,0.09907267850199869,0
F-VGMDB-6946,Egao no Daika,Unknown,6.188796383880009,0,1.1798810933967419,0,1.1781550396902247,2.1985150423526734,0,0,0.7666667397816661,1.8,1,0
A-MAL-38544,Egao no Daika,Completed,4.932468003292177,0,1.1781550396902247,0,1.1781550396902247,2.1985150423526734,0,0,0.7666666666666666,0.30000000000000004,1,0
M-VGMDB-AL-81448,Egao no Kanata / Chiho feat. majiko,Unknown,1.778800868752396,0,0.12499999999999999,0,0,0,0,0,0.19166666666666665,1.5,0.09868026999282468,0
M-VGMDB-AL-81448-1,Egao no Kanata,Completed,1.7236802699928246,0,0.12499999999999999,0,0,0,0,0,0,1.5,0.09868026999282468,0
A-MAL-49849,Shinmai Renkinjutsushi no Tenpo Keiei,Dropped,0.4534948148984418,0,0,0,0,0,0,0,0.88,0,-0.4265051851015582,0
A-MAL-47917,Bocchi the Rock!,Dropped,-2.279300405830777,-1.6263455967290592,0,-1.6263455967290592,0,0,0,0,0.6133333333333333,0,-0.42755477533063657,0
F-VGMDB-4000,Gakkougurashi!,Unknown,7.242968388760181,0,0.324256394360015,0,0,4,0,0,0.9000003239068329,1.7572353485943193,1,0
M-VGMDB-AL-52993,Friend Shitai / Gakuen Seikatsubu,Unknown,1.3467491313562372,0,0.24999999999999997,0,0,0,0,0,0.24916666666666662,0.8999999999999999,0.0984162384552421,0
M-VGMDB-AL-52993-1,Friend Shitai,Completed,1.248416238455242,0,0.24999999999999997,0,0,0,0,0,0,0.8999999999999999,0.0984162384552421,0
M-VGMDB-AL-53719,TV Anime &quot;Gakkou Gurashi!&quot; Character Song 4 / Miki Naoki (CV. Rie Takahashi) &amp; Kurumi Ebisuzawa (CV. Ari Ozawa),Unknown,1.6685743680284946,0,0,0,0,0,0,0,0.22499999999999995,1.5,0.09940037414546883,0
M-VGMDB-AL-53719-1,アンハッピーエンドワールド,Completed,1.5994003741454688,0,0,0,0,0,0,0,0,1.5,0.09940037414546883,0
A-MAL-24765,Gakkougurashi!,Completed,5.984539954084523,0,0.2413670534618065,0,0,4,0,0,0.8999999999999999,0.18,1,0
F-VGMDB-3939,Gochuumon wa Usagi Desu ka?,Unknown,2.516028256757745,0,0.6,0,0,0,0,0,0.5733340835235804,1.0199910053870345,0.6,0
M-VGMDB-AL-44890,Daydream café / Petit Rabbit's,Unknown,0.7519581529418954,0,0,0,0,0,0,0,0.1433333333333333,0.6000000000000001,0.09863718730540204,0
M-VGMDB-AL-44890-1,Daydream café,Completed,0.6986371873054021,0,0,0,0,0,0,0,0,0.6000000000000001,0.09863718730540204,0
M-20220116T062502,Petit Rabbit's,Unknown,0.6636867126175066,0,0,0,0,0,0,0,0.1361953643658136,0.5147503202664571,0.09614976832492295,0
M-VGMDB-AL-55364,Gochuumon wa Usagi Desu ka?? Chino Character Song Album: cup of chino,Unknown,1.1290558454916544,0,0,0,0,0,0,0,0.18333333333333332,0.964347437170852,0.10255616129080906,0
M-VGMDB-AL-55364-3,Shinsaku no Shiawase wa Kochira!,Completed,0.9993816564180699,0,0,0,0,0,0,0,0,0.8999999999999999,0.09938165641806995,0
M-VGMDB-AL-54418,Gochuumon wa Mahou Shoujo desu ka? Image Song: Mahou Shoujo Chino,Unknown,0.7520439638757019,0,0,0,0,0,0,0,0.1433333333333333,0.6000000000000001,0.09872299823920862,0
M-VGMDB-AL-54418-1,Mahou Shoujo Chino,Completed,0.6987229982392087,0,0,0,0,0,0,0,0,0.6000000000000001,0.09872299823920862,0
A-MAL-21273,Gochuumon wa Usagi Desu ka?,Completed,1.7733333333333334,0,0.6,0,0,0,0,0,0.5733333333333334,0,0.6,0
F-VGMDB-9342,Gotoubun no Hanayome,Unknown,5.781368579842774,0,3.1403315263823854,0,0,0,0,0,0.8931445947020196,1.0799999999999998,1.0352649238413776,0
A-MAL-38101,5-toubun no Hanayome,Completed,4.397619377408561,0,2.5,0,0,0,0,0,0.8333333333333334,0.18,1,0
A-MAL-39783,5-toubun no Hanayome ∬,Completed,4.083333333333334,0,2.25,0,0,0,0,0,0.8333333333333334,0,1,0
M-VGMDB-AL-82284,Gotoubun no Kimochi / Nakano-ke no Itsutsugo,Unknown,1.0750278781170493,0,0,0,0,0,0,0,0.20833333333333331,0.8999999999999999,0.09850575091020547,0
M-VGMDB-AL-82284-1,Gotoubun no Kimochi,Completed,0.9985057509102053,0,0,0,0,0,0,0,0,0.8999999999999999,0.09850575091020547,0
F-VGMDB-2924,Hanayamata,Unknown,5.785994442484444,0,0,0,0.9330867930107575,0,2.0003277009682927,0,0.7200000686645214,2.1599999999999997,1,0
A-MAL-21681,Hanayamata,Completed,4.218482308251993,0,0,0,0.9330867930107575,0,2.0003277009682927,0,0.7200000000000001,0.36,1,0
M-VGMDB-AL-46235,Hana ha odore ya irohani ho / Team &quot;Hanayamata&quot;,Unknown,1.9458017542369592,0,0,0,0,0,0,0,0.18,1.7999999999999998,0.09909253476230753,0
M-VGMDB-AL-46235-1,Hana wa Odore ya Irohaniho,Completed,1.8990925347623073,0,0,0,0,0,0,0,0,1.7999999999999998,0.09909253476230753,0
A-MAL-38816,Hello World,Completed,3.0002785853378264,0,0,0,0,2.0101200451499244,0,0,0.6933333333333334,0,0.2968252068545686,0
A-MAL-40295,Another World,Completed,3.347174249867963,0,0,0,0,2.364060017857176,0,0,0.6933333333333334,0,0.28978089867745366,0
F-VGMDB-3559,THE IDOLM@STER,Unknown,4.981529432036499,0,1.5680510428355716,0,0,1.2,0,0,0.7923131658049625,1.5369451623310295,0.9378811310167927,0
M-VGMDB-AR-32295,765 MILLION ALLSTARS,Unknown,1.2351480566015292,0,0.23640600178571763,0,0,0,0,0,0,0.9008130604662995,0.09792899434951213,0
M-VGMDB-AL-53945,THE IDOLM@STER LIVE THE@TER DREAMERS 01 Dreaming!,Unknown,1.6115712214798383,0,0.4,0,0,0,0,0,0.1875,1.0499999999999998,0.0996199173447899,0
M-VGMDB-AL-53945-1,Dreaming!,Completed,1.5496199173447895,0,0.4,0,0,0,0,0,0,1.0499999999999998,0.0996199173447899,0
M-VGMDB-AL-64249,THE IDOLM@STER CINDERELLA MASTER EVERMORE,Unknown,1.3302974427288556,0,0,0,0,0,0,0,0.11499999999999998,1.2000000000000002,0.10098539777807829,0
M-VGMDB-AL-64249-1,EVERMORE (M@STER VERSION),Completed,1.3009853977780785,0,0,0,0,0,0,0,0,1.2000000000000002,0.10098539777807829,0
M-VGMDB-AL-78253,THE IDOLM@STER MILLION THE@TER GENERATION 11 UNION!!,Unknown,1.4828352636489195,0,0.29000000000000004,0,0,0,0,0,0.1433333333333333,1.0499999999999998,0.10046244236013063,0
M-VGMDB-AL-78253-1,UNION!!,Completed,1.4404624423601304,0,0.29000000000000004,0,0,0,0,0,0,1.0499999999999998,0.10046244236013063,0
A-MAL-10278,The iDOLM@STER,Completed,3.6290240938108704,0,1.5,0,0,1.2,0,0,0.6133333333333333,0.09,0.9336421446877595,0
A-MAL-23587,The iDOLM@STER Cinderella Girls,Completed,1.9154705986584917,0,0.3789291416275995,0,0,0,0,0,0.7333333333333334,0,0.8032081236975588,0
A-MAL-30344,The iDOLM@STER Cinderella Girls 2nd Season,Completed,1.912262474960933,0,0.3789291416275995,0,0,0,0,0,0.7333333333333334,0,0.8,0
F-VGMDB-5485,Imouto sae Ireba Ii.,Unknown,4.578587413524537,0,1.0149831888297918,0,0,0,0,0,0.880000013554087,2.1599999999999997,1,0
A-MAL-35413,Imouto sae Ireba Ii.,Completed,3.045368870049879,0,1,0,0,0,0,0,0.88,0.36,1,0
M-VGMDB-AL-70621,Ashita no Kimi sae Ireba Ii. / ChouCho,Unknown,2.2180091143488987,0,0.27,0,0,0,0,0,0.18333333333333332,1.7999999999999998,0.10006624806809587,0
M-VGMDB-AL-70621-1,Ashita no Kimi sae Ireba Ii.,Completed,2.1700662480680957,0,0.27,0,0,0,0,0,0,1.7999999999999998,0.10006624806809587,0
M-VGMDB-AR-9553,cosMo@bousouP,Unknown,1.40714171279234,0,0,0,0,0,0,0,0,1.2899999999999998,0.11714171279234013,0
M-VGMDB-AL-91187,CHUNITHM ALL JUSTICE COLLECTION ep.I,Unknown,1.409629137299683,0,0,0,0,0,0,0,0.02083333333333333,1.2899999999999998,0.11714171279234013,0
M-VGMDB-AL-91187-35,エンドマークに希望と涙を添えて,Completed,1.40714171279234,0,0,0,0,0,0,0,0,1.2899999999999998,0.11714171279234013,0
F-VGMDB-10978,Irodorimidori,Unknown,1.8296313608164898,0,0,0,0,0,0,0,0.4693423254751318,1.379644282319366,0.24912382578315628,0
A-MAL-50267,Irodorimidori,Completed,0.7184571586727923,0,0,0,0,0,0,0,0.46933333333333344,0,0.24912382533945884,0
M-VGMDB-AL-93299,GO!GO! Chunithm♥Endmark / IRODORIMIDORI,Unknown,1.3619121840974635,0,0,0,0,0,0,0,0.1958333333333333,1.2000000000000002,0.09956588811658944,0
M-VGMDB-AL-93299-2,エンドマークに希望と涙を添えて ～イロドリミドリアレンジ～,Completed,1.2995658881165897,0,0,0,0,0,0,0,0,1.2000000000000002,0.09956588811658944,0
M-20220130T165739-2,Maware! GO! GO! CHUNITHM,Unknown,1.1820821139902495,0,0,0,0,0,0,0,0.1665324150033117,1.0253820696690208,0.10378758466927433,0
M-20220130T165739-3,Bokura no Freedom DiVE↓,Completed,1.054586466067396,0,0,0,0,0,0,0,0.16333333333333333,0.8999999999999999,0.10026013646390562,0
M-20220130T165739-4,Zero kara hajimeru Brain Power,Completed,0.8502442486229764,0,0,0,0,0,0,0,0,0.75,0.10024424862297647,0
M-20220130T165739-1,Irodorimidori,Unknown,1.3464781473122152,0,0,0,0,0,0,0,0.1894691226921228,1.1836205602961332,0.10301676545268793,0
F-20220823T083245,Isekai Quartet,Unknown,0.5535191931888352,0,0,0,0,0,0,0,0.5358867312681466,0,0.01763246192068868,0
A-MAL-38472,Isekai Quartet,Completed,1,0,0,0,0,0,0,0,0.5,0,0.5,0
A-MAL-39988,Isekai Quartet 2,Dropped,0.5,0,0,0,0,0,0,0,0.5,0,0,0
